source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence
Glutamatergic_Neuron,GABAergic_Neuron,Pdyn,Oprl1,0.0231993086253664,0,PDYN_OPRL1,Pdyn  - Oprl1,OPIOID,Secreted Signaling,KEGG: mmu04080
Glutamatergic_Neuron,Glutamatergic_Neuron,Pdyn,Oprl1,0.0260841503957855,0,PDYN_OPRL1,Pdyn  - Oprl1,OPIOID,Secreted Signaling,KEGG: mmu04080
Glutamatergic_Neuron,GABAergic_Neuron,Pdyn,Oprm1,0.0221181252813792,0,PDYN_OPRM1,Pdyn  - Oprm1,OPIOID,Secreted Signaling,KEGG: mmu04080
Glutamatergic_Neuron,Glutamatergic_Neuron,Pdyn,Oprm1,0.0401745496823241,0,PDYN_OPRM1,Pdyn  - Oprm1,OPIOID,Secreted Signaling,KEGG: mmu04080
GABAergic_Neuron,GABAergic_Neuron,Sema3a,NRP1_PLXNA2,0.00298086691655864,0,SEMA3A_NRP1_PLXNA2,Sema3a  - (Nrp1+Plxna2),SEMA3,Secreted Signaling,PMID: 27533782
GABAergic_Neuron,Glutamatergic_Neuron,Sema3a,NRP1_PLXNA2,0.00249764166721774,0,SEMA3A_NRP1_PLXNA2,Sema3a  - (Nrp1+Plxna2),SEMA3,Secreted Signaling,PMID: 27533782
GABAergic_Neuron,GABAergic_Neuron,Sema3a,NRP1_PLXNA3,0.00100260990721693,0,SEMA3A_NRP1_PLXNA3,Sema3a  - (Nrp1+Plxna3),SEMA3,Secreted Signaling,PMID: 27533782
GABAergic_Neuron,Glutamatergic_Neuron,Sema3a,NRP1_PLXNA3,0.00103184995396822,0,SEMA3A_NRP1_PLXNA3,Sema3a  - (Nrp1+Plxna3),SEMA3,Secreted Signaling,PMID: 27533782
GABAergic_Neuron,GABAergic_Neuron,Sema3a,NRP1_PLXNA4,0.00395909374255853,0,SEMA3A_NRP1_PLXNA4,Sema3a  - (Nrp1+Plxna4),SEMA3,Secreted Signaling,PMID: 27533782
GABAergic_Neuron,Glutamatergic_Neuron,Sema3a,NRP1_PLXNA4,0.00413580083413675,0,SEMA3A_NRP1_PLXNA4,Sema3a  - (Nrp1+Plxna4),SEMA3,Secreted Signaling,PMID: 27533782
GABAergic_Neuron,Microglia,Sema3a,NRP1_PLXNA4,0.00577122224261167,0,SEMA3A_NRP1_PLXNA4,Sema3a  - (Nrp1+Plxna4),SEMA3,Secreted Signaling,PMID: 27533782
GABAergic_Neuron,GABAergic_Neuron,Sema3c,NRP1_PLXNA2,0.00284806019625898,0,SEMA3C_NRP1_PLXNA2,Sema3c  - (Nrp1+Plxna2),SEMA3,Secreted Signaling,PMID: 27533782
GABAergic_Neuron,Glutamatergic_Neuron,Sema3c,NRP1_PLXNA3,0.000985792031933565,0.03,SEMA3C_NRP1_PLXNA3,Sema3c  - (Nrp1+Plxna3),SEMA3,Secreted Signaling,PMID: 27533782
GABAergic_Neuron,Glutamatergic_Neuron,Sema3c,NRP1_PLXNA4,0.00395174223047032,0.01,SEMA3C_NRP1_PLXNA4,Sema3c  - (Nrp1+Plxna4),SEMA3,Secreted Signaling,PMID: 27533782
