gene,z_score,avg_log2FC,p_val,p_val_adj
ENSMUSG00000050891,-1.0195112,-0.039281167,0.3079603409853916,1.0
ENSMUSG00000054204,-1.0201913,-0.37687862,0.30763772243158105,1.0
ENSMUSG00000059326,-1.0209632,-0.02310206,0.3072718758210725,1.0
ENSMUSG00000104237,-1.0214828,-0.18929231,0.30702572558100727,1.0
ENSMUSG00000040148,-1.0222776,-0.26775897,0.30664951317618905,1.0
ENSMUSG00000071984,-1.0229731,-0.124324344,0.3063205779630348,1.0
ENSMUSG00000026274,-1.0240735,-0.28468376,0.30580054305626125,1.0
ENSMUSG00000042050,-1.0260069,-0.019430462,0.30488828916694954,1.0
ENSMUSG00000086873,-1.0266107,-0.29200786,0.3046038055875947,1.0
ENSMUSG00000037580,-1.0270234,-0.37739027,0.30440944987926,1.0
ENSMUSG00000040537,-1.0271991,-0.021420127,0.3043266937531879,1.0
ENSMUSG00000025555,-1.0292931,-0.025939023,0.3033419655388241,1.0
ENSMUSG00000030986,-1.0301337,-0.042260084,0.30294723311699423,1.0
ENSMUSG00000073968,-1.0304624,-0.85547173,0.3027930215136243,1.0
ENSMUSG00000010054,-1.0305846,0.01586253,0.3027356537798863,1.0
ENSMUSG00000068959,-1.0310661,-0.29243776,0.3025098385953693,1.0
ENSMUSG00000030243,-1.0316545,-0.15379457,0.3022339944509681,1.0
ENSMUSG00000024018,-1.0316775,-0.068743765,0.3022232506647594,1.0
ENSMUSG00000085687,-1.0324875,-0.20333856,0.30184379999647004,1.0
ENSMUSG00000097627,-1.0337255,-1.0540397,0.3012644977131774,1.0
ENSMUSG00000007038,-1.0343293,-0.06489611,0.3009822672032457,1.0
ENSMUSG00000004768,-1.0343751,-0.0947404,0.3009608391734263,1.0
ENSMUSG00000015542,-1.0345279,-0.15507114,0.30088941974716554,1.0
ENSMUSG00000028517,-1.0345585,-0.2070699,0.3008751372169469,1.0
ENSMUSG00000103827,-1.0358882,-0.5930961,0.30025428430505896,1.0
ENSMUSG00000040502,-1.0366753,-0.11393175,0.2998871706053736,1.0
ENSMUSG00000005220,-1.0379058,-0.46857482,0.2993139325292806,1.0
ENSMUSG00000038155,-1.0384102,-1.4486871,0.29907915194522283,1.0
ENSMUSG00000021782,-1.0385171,0.03143036,0.29902936580759243,1.0
ENSMUSG00000017418,-1.0403436,-0.0985866,0.29818029851883465,1.0
ENSMUSG00000021928,-1.0406417,-0.10778829,0.29804190076407333,1.0
ENSMUSG00000100954,-1.041123,-0.24972628,0.2978184258211787,1.0
ENSMUSG00000031505,-1.042216,-0.064274564,0.2973115887590845,0.9998650669882335
ENSMUSG00000075705,-1.0428272,-0.18163265,0.29702829521677254,0.9990164091127725
ENSMUSG00000042505,-1.0433164,-0.05877394,0.2968017903843031,0.9986707454462975
"gene_symbol
Sept2    ENSMUSG00000026276
Sept2    ENSMUSG00000116048
Name: gene_identifier, dtype: object",-1.0438819,-0.2862013,0.2965400382160216,0.9979980333372519
ENSMUSG00000090812,-1.0438895,-0.18585409,0.2965365020824309,0.9979980333372519
ENSMUSG00000102136,-1.044348,-0.33007002,0.2963243856896378,0.9978103260564828
ENSMUSG00000041958,-1.0450665,-0.01847113,0.29599227417807106,0.9969859751527412
ENSMUSG00000074649,-1.0455021,-0.038719866,0.29579100879841647,0.9964120115877374
