source,target,pathway_name,prob_young,prob_aged,delta_prob,region
Glutamatergic_Neuron,Glutamatergic_Neuron,NT,0.0,0.0023093469127428,0.0023093469127428,PVN_PVH
Glutamatergic_Neuron,Glutamatergic_Neuron,OPIOID,0.0055444090913664,0.0039903638328838,-0.0015540452584825995,PVN_PVH
Glutamatergic_Neuron,Glutamatergic_Neuron,PACAP,0.0,0.0020256541895885,0.0020256541895885,PVN_PVH
Glutamatergic_Neuron,Glutamatergic_Neuron,PTN,0.0911267849732464,0.0667987602374763,-0.0243280247357701,PVN_PVH
Glutamatergic_Neuron,Glutamatergic_Neuron,SEMA3,0.0050454834808221,0.0050965873310578,5.110385023569981e-05,PVN_PVH
Glutamatergic_Neuron,Glutamatergic_Neuron,SEMA4,0.0017405143513313,0.0030380462756588,0.0012975319243275,PVN_PVH
Glutamatergic_Neuron,Glutamatergic_Neuron,SEMA5,0.0147434164414775,0.0120117414959911,-0.002731674945486399,PVN_PVH
Glutamatergic_Neuron,Glutamatergic_Neuron,SEMA6,0.0,0.0078113584943864,0.0078113584943864,PVN_PVH
Glutamatergic_Neuron,Glutamatergic_Neuron,SOMATOSTATIN,0.001026252262392,0.0007364586978032,-0.00028979356458879986,PVN_PVH
Glutamatergic_Neuron,Glutamatergic_Neuron,THBS,0.0004653857689985,0.000315888689398,-0.00014949707960049997,PVN_PVH
Glutamatergic_Neuron,Glutamatergic_Neuron,VISFATIN,0.0108135794472129,0.0079096285151791,-0.0029039509320338015,PVN_PVH
Glutamatergic_Neuron,Microglia,APP,0.0,0.0128788042177115,0.0128788042177115,PVN_PVH
Glutamatergic_Neuron,Microglia,COLLAGEN,0.0203358516988809,0.0119373290967926,-0.0083985226020883,PVN_PVH
Glutamatergic_Neuron,Microglia,CSF,0.0,0.0238426027906728,0.0238426027906728,PVN_PVH
Glutamatergic_Neuron,Microglia,CX3C,0.111867756770165,0.0895851035680455,-0.0222826532021195,PVN_PVH
Glutamatergic_Neuron,Microglia,GDF,0.001607694181108,0.0010797982080804,-0.0005278959730275999,PVN_PVH
Glutamatergic_Neuron,Microglia,JAM,0.038707469658125,0.0347694556913636,-0.003938013966761397,PVN_PVH
Glutamatergic_Neuron,Microglia,LAMININ,0.026111409718776,0.0170079046761183,-0.009103505042657698,PVN_PVH
Glutamatergic_Neuron,Microglia,NOTCH,0.087590959605657,0.0618675856961587,-0.025723373909498304,PVN_PVH
Glutamatergic_Neuron,Microglia,PTN,0.0225058460158619,0.0183331356733632,-0.004172710342498703,PVN_PVH
Glutamatergic_Neuron,Microglia,PTPRM,0.0,0.0273106131142438,0.0273106131142438,PVN_PVH
Glutamatergic_Neuron,Microglia,SEMA3,0.0082584985094944,0.0032219028223454,-0.005036595687148999,PVN_PVH
Glutamatergic_Neuron,Microglia,SEMA4,0.0348646527186475,0.0341913854881259,-0.0006732672305216,PVN_PVH
Glutamatergic_Neuron,Microglia,SEMA6,0.0430136101929001,0.0388095810663083,-0.0042040291265917976,PVN_PVH
