"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type"
1.25729562627435e-20,-0.251302264941225,0.521,0.585,2.92044628071006e-16,"Kcnj6","Neuron"
1.4190447060858e-20,-0.639154035515714,0.071,0.111,3.29615704329609e-16,"1700126G02Rik","Neuron"
1.51918215324457e-20,-0.325176169965292,0.218,0.279,3.52875630555649e-16,"Cog3","Neuron"
1.58598394294254e-20,-0.291340816345593,0.313,0.383,3.68392350266693e-16,"Pkig","Neuron"
1.63645166320071e-20,-0.404069102861127,0.15,0.205,3.80114992328261e-16,"Smyd2","Neuron"
1.63715249155822e-20,-0.479316208426873,0.079,0.121,3.80277780739143e-16,"Zbtb43","Neuron"
1.66610862186845e-20,-0.529564218499962,0.062,0.1,3.87003710687605e-16,"Eif3b","Neuron"
1.72138469883921e-20,-0.365534480933375,0.129,0.18,3.99843237846372e-16,"Elmo2","Neuron"
1.73029526817706e-20,-0.383672269028282,0.162,0.217,4.01912984892168e-16,"Plekhn1","Neuron"
1.7424613468725e-20,-0.345066022685031,0.21,0.27,4.04738921651544e-16,"Cry2","Neuron"
1.75824381505495e-20,-0.3903428837238,0.19,0.247,4.08404873360964e-16,"Zfp131","Neuron"
1.79573287994456e-20,-0.314096720830096,0.327,0.392,4.17112833353523e-16,"Hlcs","Neuron"
1.81560580766201e-20,-0.392345473949145,0.162,0.217,4.21728917003732e-16,"Galnt10","Neuron"
1.93917840809841e-20,-0.330676562446167,0.31,0.374,4.50432360633098e-16,"Rsbn1l","Neuron"
1.95007133130827e-20,-0.572254236006823,0.082,0.123,4.52962568836286e-16,"Zbtb49","Neuron"
1.9831358374536e-20,-0.433818631559959,0.16,0.214,4.60642792323723e-16,"Pex7","Neuron"
2.10658630594134e-20,-0.368782366048324,0.199,0.256,4.89317867144054e-16,"Fech","Neuron"
2.12307751856411e-20,-0.699458515431781,0.072,0.111,4.93148446012072e-16,"Zfp213","Neuron"
2.14920892338672e-20,0.303513609308176,0.727,0.708,4.99218248724267e-16,"Tmeff2","Neuron"
2.21320601335137e-20,-0.362085278548555,0.165,0.221,5.14083492781256e-16,"Mrpl23","Neuron"
2.37814465562575e-20,0.74030601946121,0.135,0.092,5.5239544060875e-16,"Smpd1","Neuron"
2.50013282159309e-20,-0.49465782650798,0.109,0.156,5.80730851799643e-16,"Dynlt1c","Neuron"
2.52304041028732e-20,-0.479423349185538,0.109,0.156,5.86051826501538e-16,"Dus4l","Neuron"
2.54804129467909e-20,-0.531395282151065,0.064,0.102,5.91859031928059e-16,"Idi1","Neuron"
2.80553736156521e-20,-0.338538125786141,0.184,0.241,6.51670218344367e-16,"Zfyve26","Neuron"
2.89362598597803e-20,0.305755081609644,0.747,0.736,6.72131444022977e-16,"Khdrbs2","Neuron"
2.93768069116325e-20,-0.381376300149891,0.191,0.248,6.82364470943399e-16,"Hps5","Neuron"
2.9481038040258e-20,-0.437100402633825,0.127,0.177,6.84785551599113e-16,"3300002I08Rik","Neuron"
3.28608552434398e-20,-0.304704353315751,0.253,0.314,7.63291945594621e-16,"Wrn","Neuron"
3.31009166542531e-20,-0.268861396566126,0.251,0.315,7.6886809204499e-16,"Supt6","Neuron"
3.34753491979322e-20,-0.663402474669474,0.075,0.114,7.77565411169569e-16,"Vamp1","Neuron"
3.38062348871456e-20,-0.397046145362033,0.171,0.226,7.85251223958617e-16,"Galc","Neuron"
3.49403884255957e-20,-0.326162394593301,0.214,0.273,8.11595342349736e-16,"Man2c1os","Neuron"
3.56552360918822e-20,0.36258857052718,0.541,0.503,8.2819982394224e-16,"Cpeb4","Neuron"
3.56972435976962e-20,-0.44510761019431,0.109,0.156,8.29175574287286e-16,"Zswim3","Neuron"
3.64428303508874e-20,-0.260948944464754,0.305,0.372,8.46494063390413e-16,"Atr","Neuron"
3.8011118713581e-20,-0.324513951976414,0.207,0.266,8.82922265479059e-16,"Ttll4","Neuron"
4.26212436347143e-20,-0.476244841870433,0.128,0.177,9.90006247147144e-16,"Hbp1","Neuron"
4.30608221179976e-20,-0.382992374732898,0.145,0.196,1.00021677615685e-15,"Paxip1","Neuron"
4.40007155183764e-20,-0.481408162449759,0.087,0.13,1.02204862006085e-15,"Gm26981","Neuron"
4.4964126092824e-20,0.517489567827665,0.285,0.232,1.04442672088412e-15,"Edf1","Neuron"
4.61120090173484e-20,-0.547727147810712,0.088,0.131,1.07108974545497e-15,"Peg10","Neuron"
4.64721179131368e-20,-0.279038958558819,0.207,0.268,1.07945435488634e-15,"Pigb","Neuron"
4.72767695355413e-20,-0.555637101598971,0.102,0.147,1.09814480277155e-15,"Dctn5","Neuron"
