"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.148507395209767,2.73598970391626,0.148,0.037,1,"Mmgt2"
0.582038841603879,2.72655836396478,0.111,0.074,1,"Ccdc84"
0.286103829983056,2.70905362072197,0.111,0.037,1,"Tom1l1"
0.711224436620595,2.70721885843694,0.148,0.222,1,"Tln2"
0.491218959195759,2.70642201036945,0.222,0.185,1,"Rpl7l1"
0.286103829983056,2.70496983663579,0.111,0.037,1,"Igkc"
0.582038841603879,2.69859786206081,0.111,0.074,1,"Fam234b"
0.835648671444958,2.69450670174606,0.111,0.148,1,"Il13ra1"
0.899081716677336,2.69250376091496,0.111,0.111,1,"Sdhc"
0.833707613523545,2.68123006408287,0.148,0.148,1,"Ap1ar"
0.730842031539995,2.67925979586272,0.074,0.111,1,"Tubgcp3"
0.286103829983056,2.66459536447928,0.111,0.037,1,"Ifi35"
0.333537249660539,2.66426986977778,0.148,0.074,1,"Selenos"
0.936275637490027,2.64812381021115,0.148,0.185,1,"Mphosph8"
0.582038841603879,2.64705167932566,0.111,0.074,1,"Tcp11l2"
0.835648671444958,2.63164961873753,0.111,0.148,1,"Copb1"
0.182306280229659,2.63011596349743,0.185,0.074,1,"Ube2d1"
0.936275637490027,2.62925974897517,0.148,0.185,1,"Taf6"
0.582038841603879,2.61371205647849,0.111,0.074,1,"Asb8"
0.730842031539995,2.61228132676432,0.074,0.111,1,"Cyc1"
0.833707613523545,2.60665278546049,0.148,0.148,1,"Fes"
0.899081716677336,2.60585458562131,0.111,0.111,1,"Skiv2l"
0.333537249660539,2.60190765885982,0.148,0.074,1,"B3gat3"
0.539900570947283,2.59880800197974,0.185,0.148,1,"Wdfy1"
0.573358268950738,2.59620147300048,0.148,0.111,1,"Spats2"
0.835648671444958,2.57829858744439,0.111,0.148,1,"Zfp60"
0.582038841603879,2.57382595527743,0.111,0.074,1,"Fmnl1"
0.899081716677336,2.57180626037318,0.111,0.111,1,"Ssr2"
0.325618736882099,2.57014509003505,0.222,0.148,1,"Tmem33"
0.759313465091035,2.56660692094569,0.185,0.185,1,"Slc33a1"
0.333537249660539,2.56292914177113,0.148,0.074,1,"Nod1"
0.899081716677336,2.56054617952481,0.111,0.111,1,"Epg5"
0.899081716677336,2.55213962137255,0.111,0.111,1,"Rmnd1"
0.333537249660539,2.53864991357274,0.148,0.074,1,"Stk17b"
0.333537249660539,2.53457680088812,0.148,0.074,1,"Btg2"
0.759313465091035,2.53322085391698,0.185,0.185,1,"Gm26522"
0.711224436620595,2.52965418426367,0.148,0.222,1,"Ndufa6"
0.32291706466354,2.52655667588238,0.37,0.37,1,"Igf1r"
0.730842031539995,2.5222437902882,0.074,0.111,1,"Nlgn3"
0.712521567682216,2.5202916060905,0.222,0.222,1,"Ltc4s"
0.730842031539995,2.51973069628788,0.074,0.111,1,"Aspscr1"
0.491218959195759,2.51740460454309,0.222,0.185,1,"Glul"
0.408708798671053,2.51453215442248,0.111,0.222,1,"Kazn"
0.333537249660539,2.50864339604955,0.148,0.074,1,"BC003965"
0.299590227897646,2.50676708250057,0.074,0.185,1,"Swt1"
0.539900570947283,2.49836987159491,0.185,0.148,1,"Il15ra"
0.286103829983056,2.49710135452663,0.111,0.037,1,"Gdpd3"
0.835648671444958,2.4915166409399,0.111,0.148,1,"Arhgef3"
0.184319102356623,2.49116831334104,0.259,0.148,1,"H2-DMa"
0.835648671444958,2.48688010178033,0.111,0.148,1,"Stip1"
0.936275637490027,2.48213803081012,0.148,0.185,1,"Sumo2"
0.582038841603879,2.48062610631784,0.111,0.074,1,"Itpripl1"
0.936275637490027,2.47948438435917,0.148,0.185,1,"Rnf214"
0.341214647999125,2.47798546981533,0.185,0.111,1,"Hcrt"
0.730842031539995,2.47041939280383,0.074,0.111,1,"Ints11"
0.539900570947283,2.46535092878077,0.185,0.148,1,"Znfx1"
0.539900570947283,2.46500754786079,0.185,0.148,1,"Mrps15"
0.182306280229659,2.46265897858255,0.185,0.074,1,"Rgmb"
0.594815787301153,2.45265632837577,0.111,0.185,1,"Mak16"
0.711224436620595,2.45059293755931,0.148,0.222,1,"Axin1"
0.325618736882099,2.44822561520829,0.222,0.148,1,"Tmed2"
0.835648671444958,2.44545913303854,0.111,0.148,1,"Psmd5"
0.286103829983056,2.43735679187714,0.111,0.037,1,"Ptpn6"
0.594815787301153,2.42611453249117,0.111,0.185,1,"Slc46a3"
0.730842031539995,2.42114926607768,0.074,0.111,1,"Ssr3"
0.333537249660539,2.4183761249975,0.148,0.074,1,"Tecpr1"
0.835648671444958,2.41696324248096,0.111,0.148,1,"Stx2"
0.759313465091035,2.4164370130861,0.185,0.185,1,"Slc35a3"
0.730842031539995,2.41639876903679,0.074,0.111,1,"Prep"
0.0507828615791378,2.41617493977963,0.407,0.222,1,"Fcrls"
0.475616419402503,2.41247545804522,0.074,0.148,1,"Synj2bp"
0.582038841603879,2.40982398709675,0.111,0.074,1,"Ngrn"
0.899081716677336,2.40824027858658,0.111,0.111,1,"Trnau1ap"
0.475616419402503,2.40227948175762,0.074,0.148,1,"Fbxo7"
0.286103829983056,2.39676252188083,0.111,0.037,1,"Pigg"
0.730842031539995,2.39434906318524,0.074,0.111,1,"Atp6v1f"
0.730842031539995,2.39204809919862,0.074,0.111,1,"Nom1"
0.899081716677336,2.39192154805059,0.111,0.111,1,"Pet100"
0.835648671444958,2.39180657827058,0.111,0.148,1,"Setd1b"
0.899081716677336,2.38650116211524,0.111,0.111,1,"B3galnt1"
0.573358268950738,2.38359260583612,0.148,0.111,1,"Dcps"
0.835648671444958,2.37904103260846,0.111,0.148,1,"Atp5j2"
0.730842031539995,2.36983266998193,0.074,0.111,1,"Ppa2"
0.0735385929320288,2.36726432790054,0.37,0.222,1,"P2rx4"
0.936275637490027,2.36707990965831,0.148,0.185,1,"D17Wsu92e"
0.835648671444958,2.36517223240563,0.111,0.148,1,"Fkbp2"
0.369000021609783,2.36050562484366,0.296,0.259,1,"Cd33"
0.833707613523545,2.36013461358801,0.148,0.148,1,"Arid3b"
0.594815787301153,2.34143059307901,0.111,0.185,1,"Ecsit"
0.408708798671053,2.34090273411212,0.111,0.222,1,"Srp72"
0.835648671444958,2.338645094322,0.111,0.148,1,"Atp5g1"
0.182306280229659,2.32575938101003,0.185,0.074,1,"Tspo"
0.899081716677336,2.32238418179662,0.111,0.111,1,"Zcchc9"
0.730842031539995,2.31305819006148,0.074,0.111,1,"Ercc2"
0.835648671444958,2.30959542746983,0.111,0.148,1,"Slc31a1"
0.475616419402503,2.30467909786852,0.074,0.148,1,"Zfp24"
0.980386230291417,2.30220464080452,0.185,0.222,1,"Sall1"
0.43285017501649,2.29923509030863,0.259,0.222,1,"Dse"
0.730842031539995,2.28326635194138,0.074,0.111,1,"Tsen34"
0.833707613523545,2.28072605698258,0.148,0.148,1,"1810022K09Rik"
0.170280903064764,2.27413562568882,0.37,0.296,1,"Hck"
0.899081716677336,2.26518745358913,0.111,0.111,1,"Rab2b"
0.573358268950738,2.26489488584717,0.148,0.111,1,"Map3k1"
0.899081716677336,2.26015533937402,0.111,0.111,1,"Calhm2"
0.475616419402503,2.25379547485949,0.074,0.148,1,"Fancl"
0.286103829983056,2.24861573740848,0.111,0.037,1,"Ulbp1"
0.730842031539995,2.24545555281376,0.074,0.111,1,"Sst"
0.730842031539995,2.24231553701885,0.074,0.111,1,"Mccc1"
0.730842031539995,2.24141451052011,0.074,0.111,1,"Retreg3"
0.557665348851056,2.23682673922202,0.185,0.148,1,"Trf"
0.582038841603879,2.22991499215221,0.111,0.074,1,"Gm12258"
0.899081716677336,2.22914595975147,0.111,0.111,1,"Ccdc174"
0.835648671444958,2.22788852989081,0.111,0.148,1,"Emc4"
0.594815787301153,2.21842281617588,0.111,0.185,1,"Gas6"
0.408708798671053,2.21743579178342,0.111,0.222,1,"Matk"
0.899081716677336,2.19972516246178,0.111,0.111,1,"Pon2"
0.573358268950738,2.19851422593524,0.148,0.111,1,"Ilk"
0.475616419402503,2.19613691711073,0.074,0.148,1,"Pank2"
0.730842031539995,2.19307571711338,0.074,0.111,1,"Jmjd6"
0.730842031539995,2.19116880758185,0.074,0.111,1,"Dna2"
0.711224436620595,2.1897324594791,0.148,0.222,1,"Zfp157"
0.889916338010469,2.18781788206519,0.222,0.259,1,"Tmem50a"
0.475616419402503,2.18551014053961,0.074,0.148,1,"Tmed8"
0.475616419402503,2.18365291752464,0.074,0.148,1,"Cox17"
0.582038841603879,2.1816388815851,0.111,0.074,1,"Rell1"
0.730842031539995,2.1735852843126,0.074,0.111,1,"Iscu"
0.980386230291417,2.17213765925225,0.185,0.222,1,"Cmtm7"
0.491218959195759,2.16586849946457,0.222,0.185,1,"Tep1"
0.936275637490027,2.16388809938563,0.148,0.185,1,"Hp1bp3"
0.730842031539995,2.16313730317598,0.074,0.111,1,"Tceal5"
0.730842031539995,2.161047594747,0.074,0.111,1,"Scap"
0.835648671444958,2.15771629128176,0.111,0.148,1,"Pcgf3"
